date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin
10-43-25,0,33,0,0,0,0,0,0,0,0,0
10-43-35,0,33,0,0,0,0,32,0,0,0,0
10-43-55,0,0,0,0,0,33,33,0,0,0,0
10-44-05,0,0,0,0,0,33,0,0,0,0,0
10-44-15,0,0,0,0,0,0,32,0,0,0,0
10-44-25,0,0,0,0,0,32,33,0,0,0,0
10-44-35,0,0,0,0,32,0,33,0,0,0,0
10-44-45,0,0,0,0,0,0,33,0,0,0,0
10-44-55,0,0,0,0,0,33,32,0,0,0,0
10-45-05,0,0,0,0,0,0,34,0,0,0,0
10-45-15,0,0,0,0,0,33,33,0,0,0,0
10-45-25,0,0,0,0,0,0,33,0,0,0,0
10-45-35,0,0,0,0,0,0,33,0,0,0,0
10-45-55,0,0,0,0,0,32,0,0,0,0,0
10-46-05,0,0,0,0,0,32,0,0,0,0,0
10-46-15,0,33,0,0,0,32,0,0,0,0,0
10-46-25,0,32,0,0,0,32,0,0,0,0,0
10-46-35,0,0,0,0,0,32,0,0,0,0,0
10-46-45,0,0,0,0,0,0,32,0,0,0,0
10-46-55,0,33,0,0,0,0,0,0,0,0,0
10-47-05,0,0,0,0,0,0,32,0,0,0,0
10-47-15,0,34,0,0,0,33,0,0,0,0,32
10-47-25,0,34,0,0,0,0,0,0,0,0,0
10-47-35,0,34,0,0,0,0,0,0,0,0,0
10-47-45,0,34,0,0,0,0,0,0,0,0,0
10-47-55,0,33,0,0,32,0,0,0,0,0,0
10-48-05,0,32,0,0,32,0,0,0,0,0,32
10-48-15,0,0,0,0,32,0,32,0,0,0,0
10-48-25,0,32,32,0,32,0,0,0,0,0,0
10-48-45,0,0,0,0,0,0,0,0,0,0,32
10-48-55,0,0,0,0,0,0,32,0,0,0,0
10-49-05,0,0,0,0,0,0,33,0,0,0,0
10-49-15,0,32,0,0,0,0,32,0,0,0,0
10-49-35,0,33,0,0,0,0,32,0,0,0,0
